density,angle,survive_percent,reached
0.4006,-22.500000000000004,0.9992954329843285,0.0
0.4006,-11.25,0.9993022166537516,0.0
0.4006,0.0,0.9978672129618894,0.0
0.42058,-90.0,0.9993530529617592,0.0
0.42058,-78.75,0.9993310097260111,0.0
0.42058,-67.5,0.9992966592834743,0.0
0.42058,-56.25,0.9993603102260598,0.0
0.42058,-45.0,0.9993069744328371,0.0
0.42058,-33.75,0.9992746776340122,0.0
0.42058,-22.500000000000004,0.999248948003525,0.0
0.42058,-11.25,0.9992440888850477,0.0
0.42058,0.0,0.9974882351879621,0.0
0.44056,-90.0,0.9993014205671892,0.0
0.44056,-78.75,0.9992869714263006,0.0
0.44056,-67.5,0.9992752621166789,0.0
0.44056,-56.25,0.9992693584371531,0.0
0.44056,-45.0,0.9992428515167321,0.0
0.44056,-33.75,0.9991959963354821,0.0
0.44056,-22.500000000000004,0.9991859404248025,0.0
0.44056,-11.25,0.9991613273902336,0.0
0.44056,0.0,0.9972931839903494,0.0
0.46054,-90.0,0.9992496215339534,0.0
0.46054,-78.75,0.9991916003337808,0.0
0.46054,-67.5,0.999175597602642,0.0
0.46054,-56.25,0.9991343502385579,0.0
0.46054,-45.0,0.9992042597474857,0.0
0.46054,-33.75,0.9991358018713972,0.0
0.46054,-22.500000000000004,0.9990663539662871,0.0
0.46054,-11.25,0.9990164891889474,0.0
0.46054,0.0,0.996831465389145,0.0
0.48052000000000006,-90.0,0.9991811831155853,0.0
0.48052000000000006,-78.75,0.9991426740529286,0.0
0.48052000000000006,-67.5,0.9991289413872294,0.0
0.48052000000000006,-56.25,0.9991157835862047,0.0
0.48052000000000006,-45.0,0.9990019287117267,0.0
0.48052000000000006,-33.75,0.999055797599829,0.0
0.48052000000000006,-22.500000000000004,0.9989789906896032,0.0
0.48052000000000006,-11.25,0.9989781354721387,0.0
0.48052000000000006,0.0,0.9964070600129096,0.0
0.5005000000000001,-90.0,0.9990704718502321,0.0
0.5005000000000001,-78.75,0.9990656493844882,0.0
0.5005000000000001,-67.5,0.9990299119828006,0.0
0.5005000000000001,-56.25,0.9990703215386638,0.0
0.5005000000000001,-45.0,0.9990034675338962,0.0
0.5005000000000001,-33.75,0.9989689152211161,0.0
0.5005000000000001,-22.500000000000004,0.9989262161251052,0.0
0.5005000000000001,-11.25,0.9988690428657999,0.0
0.5005000000000001,0.0,0.9958535291370695,0.0
0.52048,-90.0,0.9990239097351553,0.0
0.52048,-78.75,0.9989432430225961,0.0
0.52048,-67.5,0.9989545865700845,0.0
0.52048,-56.25,0.9989159608135453,0.0
0.52048,-45.0,0.9988704435579265,0.0
0.52048,-33.75,0.9988895613233809,0.0
0.52048,-22.500000000000004,0.9988364201144794,0.0
0.52048,-11.25,0.9987527787354278,0.0
0.52048,0.0,0.9952624624241656,0.0
0.54046,-90.0,0.9989296647156661,0.0
0.54046,-78.75,0.9988855779516147,0.0
0.54046,-67.5,0.9988945432800661,0.0
0.54046,-56.25,0.9988445470933375,0.0
0.54046,-45.0,0.9989015002015696,0.0
0.54046,-33.75,0.9987818639416385,0.0
0.54046,-22.500000000000004,0.9987290954604808,0.0
0.54046,-11.25,0.9987040002641276,0.0
0.54046,0.0,0.9944851764280658,0.0
0.56044,-90.0,0.9988031003462533,0.0
0.56044,-78.75,0.9987886004075837,0.0
0.56044,-67.5,0.9988247387909504,0.0
0.56044,-56.25,0.9987148644748399,0.0
0.56044,-45.0,0.99876423702175,0.0
0.56044,-33.75,0.998692115338081,0.0
0.56044,-22.500000000000004,0.9985766470578358,0.0
0.56044,-11.25,0.9985961200301517,0.0
0.56044,0.0,0.9933142221517595,0.0
0.58042,-90.0,0.9987045831753164,0.0
0.58042,-78.75,0.9987185338507125,0.0
0.58042,-67.5,0.998694509998375,0.0
0.58042,-56.25,0.9987473977355059,0.0
0.58042,-45.0,0.9985801602625747,0.0
0.58042,-33.75,0.9985335758412255,0.0
0.58042,-22.500000000000004,0.9985071505598181,0.0
0.58042,-11.25,0.9983892314942484,0.0
0.58042,0.0,0.9919580286325166,0.0
0.6004,-90.0,0.9986936070349928,0.0
0.6004,-78.75,0.9986237587073252,0.0
0.6004,-67.5,0.9985922556495763,0.0
0.6004,-56.25,0.9985404076405746,0.0
0.6004,-45.0,0.9985281647236196,0.0
0.6004,-33.75,0.998414916456872,0.0
0.6004,-22.500000000000004,0.9984051321593683,0.0
0.6004,-11.25,0.9982184747741214,0.0
0.6004,0.0,0.9902512537450467,0.0
0.62038,-90.0,0.9985311689787657,0.0
0.62038,-78.75,0.9984455843001409,0.0
0.62038,-67.5,0.9985109607922094,0.0
0.62038,-56.25,0.9984829748801537,0.0
0.62038,-45.0,0.9984056670042489,0.0
0.62038,-33.75,0.9982921314012623,0.0
0.62038,-22.500000000000004,0.9983324805780297,0.0
0.62038,-11.25,0.998078471164832,0.0
0.62038,0.0,0.987792504686444,0.0
0.64036,-90.0,0.9984182930892164,0.0
0.64036,-78.75,0.9984511360377549,0.0
0.64036,-67.5,0.998355840702003,0.0
0.64036,-56.25,0.998341625531403,0.0
0.64036,-45.0,0.9982586879070752,0.0
0.64036,-33.75,0.9981215915272347,0.0
0.64036,-22.500000000000004,0.9981462592452732,0.0
0.64036,-11.25,0.998022159356968,0.0
0.64036,0.0,0.983666965173232,0.0
0.66034,-90.0,0.9983012089293165,0.0
0.66034,-78.75,0.9982352764297421,0.0
0.66034,-67.5,0.9982385540994897,0.0
0.66034,-56.25,0.9981264392700696,0.0
0.66034,-45.0,0.998167337033268,0.0
0.66034,-33.75,0.9979081327520023,0.0
0.66034,-22.500000000000004,0.9978790707431704,0.0
0.66034,-11.25,0.9977754863225282,0.0
0.66034,0.0,0.9767187704013993,0.0
0.68032,-90.0,0.9980680521047648,0.0
0.68032,-78.75,0.9979716336377744,0.0
0.68032,-67.5,0.9981444203997842,0.0
0.68032,-56.25,0.9980342918206411,0.0
0.68032,-45.0,0.9980043607347205,0.0
0.68032,-33.75,0.9978938441799082,0.0
0.68032,-22.500000000000004,0.9976210407932149,0.0
0.68032,-11.25,0.997478877235923,0.0
0.68032,0.0,0.9630624374299368,0.0
0.7003,-90.0,0.9979768601251457,0.0
0.7003,-78.75,0.9978824852160463,0.0
0.7003,-67.5,0.9979231774238564,0.0
0.7003,-56.25,0.997696440083833,0.0
0.7003,-45.0,0.9977346403263527,0.0
0.7003,-33.75,0.9975734696675497,0.0
0.7003,-22.500000000000004,0.9974523875876574,0.0
0.7003,-11.25,0.9973447626822964,0.0
0.7003,0.0,0.9083715851149432,0.0
0.72028,-90.0,0.9977125018529979,0.0
0.72028,-78.75,0.9977487210099799,0.0
0.72028,-67.5,0.9976103136246202,0.0
0.72028,-56.25,0.9976414857066457,0.0
0.72028,-45.0,0.9974611827947057,0.0
0.72028,-33.75,0.9973184299516036,0.0
0.72028,-22.500000000000004,0.9971849168875864,0.0
0.72028,-11.25,0.9971312086029395,0.0
0.72028,0.0,0.6021576024114441,0.7
0.74026,-90.0,0.9974706313248994,0.0
0.74026,-78.75,0.9974186699676297,0.0
0.74026,-67.5,0.9972707074406328,0.0
0.74026,-56.25,0.9972785498475328,0.0
0.74026,-45.0,0.9971975361863283,0.0
0.74026,-33.75,0.9971408786752859,0.0
0.74026,-22.500000000000004,0.9969158373097579,0.0
0.74026,-11.25,0.9967678881508231,0.0
0.74026,0.0,0.235584166518057,1.0
0.76024,-90.0,0.9973039122002835,0.0
0.76024,-78.75,0.9972768219507644,0.0
0.76024,-67.5,0.9972044996482876,0.0
0.76024,-56.25,0.997081591872379,0.0
0.76024,-45.0,0.996907676193952,0.0
0.76024,-33.75,0.9966337160409985,0.0
0.76024,-22.500000000000004,0.9963900343114029,0.0
0.76024,-11.25,0.996314271447219,0.0
0.76024,0.0,0.11758879050615918,1.0
0.78022,-90.0,0.9969573361476324,0.0
0.78022,-78.75,0.9970425647458221,0.0
0.78022,-67.5,0.9967798402225875,0.0
0.78022,-56.25,0.9967300102572333,0.0
0.78022,-45.0,0.9965880383480026,0.0
0.78022,-33.75,0.9963923864401618,0.0
0.78022,-22.500000000000004,0.9962368817603263,0.0
0.78022,-11.25,0.9956768988551008,0.0
0.78022,0.0,0.07427907031865581,1.0
0.8002,-90.0,0.9965631628588242,0.0
0.8002,-78.75,0.996698129737161,0.0
0.8002,-67.5,0.9966117282099403,0.0
0.8002,-56.25,0.9962810022897685,0.0
0.8002,-45.0,0.996193850952037,0.0
0.8002,-33.75,0.9958122110484254,0.0
0.8002,-22.500000000000004,0.9955748351533663,0.0
0.8002,-11.25,0.9951943995761917,0.0
0.8002,0.0,0.04847662250619655,1.0
0.82018,-90.0,0.9961688504367612,0.0
0.82018,-78.75,0.9963252386096519,0.0
0.82018,-67.5,0.9959786345664756,0.0
0.82018,-56.25,0.9960935753461294,0.0
0.82018,-45.0,0.9955605835120563,0.0
0.82018,-33.75,0.9954865055356944,0.0
0.82018,-22.500000000000004,0.9949878736704427,0.0
0.82018,-11.25,0.994445842039939,0.0
0.82018,0.0,0.03357313834469786,1.0
0.84016,-90.0,0.9955502498990659,0.0
0.84016,-78.75,0.9957940256939264,0.0
0.84016,-67.5,0.9955347657325763,0.0
0.84016,-56.25,0.9953360409881373,0.0
0.84016,-45.0,0.9952251815188949,0.0
0.84016,-33.75,0.9949139308130731,0.0
0.84016,-22.500000000000004,0.9942955842533582,0.0
0.84016,-11.25,0.993770360877596,0.0
0.84016,0.0,0.022622753811188768,1.0
0.86014,-90.0,0.9951716036838164,0.0
0.86014,-78.75,0.9952376065902369,0.0
0.86014,-67.5,0.995203414404571,0.0
0.86014,-56.25,0.9948973755658734,0.0
0.86014,-45.0,0.9942270049090409,0.0
0.86014,-33.75,0.9936422310738,0.0
0.86014,-22.500000000000004,0.9929081749673059,0.0
0.86014,-11.25,0.9927109157638548,0.0
0.86014,0.0,0.015467838302780822,1.0
0.88012,-90.0,0.99453459211981,0.0
0.88012,-78.75,0.9944036677936315,0.0
0.88012,-67.5,0.9939769596589069,0.0
0.88012,-56.25,0.99392681264714,0.0
0.88012,-45.0,0.9934338423121581,0.0
0.88012,-33.75,0.992418823413531,0.0
0.88012,-22.500000000000004,0.9920025469632604,0.0
0.88012,-11.25,0.9912131159081085,0.0
0.88012,0.0,0.010307344203665957,1.0
0.9001,-90.0,0.993064367983873,0.0
0.9001,-78.75,0.9933228832904146,0.0
0.9001,-67.5,0.9931272999058972,0.0
0.9001,-56.25,0.9926549158006388,0.0
0.9001,-45.0,0.9919578324236781,0.0
0.9001,-33.75,0.9910100396001503,0.0
0.9001,-22.500000000000004,0.9901686389304782,0.0
0.9001,-11.25,0.9886834740568188,0.0
0.9001,0.0,0.006415327118589511,1.0
0.92008,-90.0,0.9921904133698576,0.0
0.92008,-78.75,0.9920053748436726,0.0
0.92008,-67.5,0.9915759454996314,0.0
0.92008,-56.25,0.990598881561134,0.0
0.92008,-45.0,0.9900491944174542,0.0
0.92008,-33.75,0.9877643538568606,0.0
0.92008,-22.500000000000004,0.9871376986142201,0.0
0.92008,-11.25,0.9841958281022293,0.0
0.92008,0.0,0.003802260728514519,1.0
0.94006,-90.0,0.989548899842863,0.0
0.94006,-78.75,0.9896529249980183,0.0
0.94006,-67.5,0.989513515363902,0.0
0.94006,-56.25,0.9884677516171351,0.0
0.94006,-45.0,0.9878497380489846,0.0
0.94006,-33.75,0.9830548698123384,0.0
0.94006,-22.500000000000004,0.9807417957654032,0.0
0.94006,-11.25,0.9782662522568581,0.0
0.94006,0.0,0.002000891023250071,1.0
0.9600400000000001,-90.0,0.9871361639681441,0.0
0.9600400000000001,-78.75,0.9865683505614168,0.0
0.9600400000000001,-67.5,0.9839501581979919,0.0
0.9600400000000001,-56.25,0.9838297423795989,0.0
0.9600400000000001,-45.0,0.9792175809651591,0.0
0.9600400000000001,-33.75,0.9745217287300462,0.0
0.9600400000000001,-22.500000000000004,0.971279818500214,0.0
0.9600400000000001,-11.25,0.9525765271308099,0.0
0.9600400000000001,0.0,0.0008252789741686303,1.0
0.9800200000000001,-90.0,0.9795416398042119,0.0
0.9800200000000001,-78.75,0.9811978514850985,0.0
0.9800200000000001,-67.5,0.9751068999830702,0.0
0.9800200000000001,-56.25,0.9722642312644644,0.0
0.9800200000000001,-45.0,0.9662769093487783,0.0
0.9800200000000001,-33.75,0.9496068293596746,0.0
0.9800200000000001,-22.500000000000004,0.9204475649309536,0.0
0.9800200000000001,-11.25,0.899951721861193,0.0
0.9800200000000001,0.0,0.00021019850065165494,1.0
1.0,-90.0,0.9704799107142859,0.0
1.0,-78.75,0.9633644457354859,0.0
1.0,-67.5,0.9645963286855839,0.0
1.0,-56.25,0.9526151235322896,0.0
1.0,-45.0,0.9170260773401826,0.0
1.0,-33.75,0.8814116774706456,0.0
1.0,-22.500000000000004,0.8283744598010437,0.0
1.0,-11.25,0.7226677164872798,0.16666666666666666
1.0,0.0,0.0,1.0
